"Course Code (long)","faculty","course_code","name","credits","level","term","section_number","location","instructor","capacity","enrolled","status","meeting_type","meeting_date","meeting_start_date","meeting_end_date","meeting_days","meeting_start_time","meeting_end_time","meeting_building","meeting_room"
"PHIL*3710*02","PHIL","3710","Directed Reading","0.50","Undergraduate","Fall 2022","02","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*3710*03","PHIL","3710","Directed Reading","0.50","Undergraduate","Fall 2022","03","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*3710*04","PHIL","3710","Directed Reading","0.50","Undergraduate","Fall 2022","04","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*3710*05","PHIL","3710","Directed Reading","0.50","Undergraduate","Fall 2022","05","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*3720*01","PHIL","3720","Directed Reading","0.50","Undergraduate","Fall 2022","01","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*3720*02","PHIL","3720","Directed Reading","0.50","Undergraduate","Fall 2022","02","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*3720*03","PHIL","3720","Directed Reading","0.50","Undergraduate","Fall 2022","03","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*3720*04","PHIL","3720","Directed Reading","0.50","Undergraduate","Fall 2022","04","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*3920*01","PHIL","3920","Chinese Philosophy","0.50","Undergraduate","Fall 2022","01","Guelph","J. Hacker-Wright","50","14","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","10:00 AM","11:20 AM","MCKN","225"
"PHIL*4130*01","PHIL","4130","Current Debates in Cont Phil","0.50","Undergraduate","Fall 2022","01","Guelph","J. Russon","10","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon","02:30 PM","05:20 PM","GRHM","2302"
,,,,,,,,,,,,,"EXAM","2022/12/15",,,"Thur","08:30 AM","10:30 AM",,
"PHIL*4140*01","PHIL","4140","Current Debates in Phil of Sci","0.50","Undergraduate","Fall 2022","01","Guelph","A. Wayne, J. Hacker-Wright, S. Brennan","10","0","Closed","LEC",,"2022/09/08","2022/12/16","Wed","11:30 AM","02:20 PM","MCKN","119"
"PHIL*4230*01","PHIL","4230","Crrnt Debates in Soc & Pol Phi","0.50","Undergraduate","Fall 2022","01","Guelph","A. Payrow Shabani","15","1","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","11:30 AM","12:50 PM","AD-S","VIRTUAL"
"PHIL*4710*01","PHIL","4710","Directed Reading","0.50","Undergraduate","Fall 2022","01","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*4710*02","PHIL","4710","Directed Reading","0.50","Undergraduate","Fall 2022","02","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*4710*03","PHIL","4710","Directed Reading","0.50","Undergraduate","Fall 2022","03","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*4710*04","PHIL","4710","Directed Reading","0.50","Undergraduate","Fall 2022","04","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*4720*01","PHIL","4720","Directed Reading","0.50","Undergraduate","Fall 2022","01","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*4720*02","PHIL","4720","Directed Reading","0.50","Undergraduate","Fall 2022","02","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*4720*03","PHIL","4720","Directed Reading","0.50","Undergraduate","Fall 2022","03","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*4720*04","PHIL","4720","Directed Reading","0.50","Undergraduate","Fall 2022","04","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*4720*05","PHIL","4720","Directed Reading","0.50","Undergraduate","Fall 2022","05","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*4800*01","PHIL","4800","Honours Phil Research Paper I","0.50","Undergraduate","Fall 2022","01","Guelph","TBA TBA","1","0","Closed","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*4800*02","PHIL","4800","Honours Phil Research Paper I","0.50","Undergraduate","Fall 2022","02","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*4820*01","PHIL","4820","Phil Research Presentation","0.50","Undergraduate","Fall 2022","01","Guelph","S. Linquist","10","4","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","10:00 AM","11:20 AM","MCKN","342"
"PHIL*6140*01","PHIL","6140","Contemp European Philosophy I","0.50","Graduate","Fall 2022","01","Guelph","J. Russon","10","5","Open","LEC",,"2022/09/08","2022/12/16","Mon","02:30 PM","05:20 PM","GRHM","2302"
"PHIL*6410*01","PHIL","6410","Philosophy of Computation","0.50","Graduate","Fall 2022","01","Guelph","A. Wayne, J. Hacker-Wright, S. Brennan","10","7","Open","LEC",,"2022/09/08","2022/12/16","Wed","11:30 AM","02:20 PM","MCKN","119"
"PHIL*6600*01","PHIL","6600","Social/Political Philosophy I","0.50","Graduate","Fall 2022","01","Guelph","M. Deveaux","15","12","Open","LEC",,"2022/09/08","2022/12/16","Thur","11:30 AM","02:20 PM","MCKN","521"
"PHIL*6740*01","PHIL","6740","Philosophy of Biology","0.50","Graduate","Fall 2022","01","Guelph","S. Linquist","20","17","Open","LEC",,"2022/09/08","2022/12/16","Tues","02:30 PM","05:20 PM","MCKN","308"
"PHIL*6900*01","PHIL","6900","Reading Course","0.50","Graduate","Fall 2022","01","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*6900*02","PHIL","6900","Reading Course","0.50","Graduate","Fall 2022","02","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*6900*03","PHIL","6900","Reading Course","0.50","Graduate","Fall 2022","03","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*6900*04","PHIL","6900","Reading Course","0.50","Graduate","Fall 2022","04","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*6900*05","PHIL","6900","Reading Course","0.50","Graduate","Fall 2022","05","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*6950*01","PHIL","6950","MA Seminar","0.50","Graduate","Fall 2022","01","Guelph","P. Eardley","15","13","Open","LEC",,"2022/09/08","2022/12/16","Mon","01:00 PM","02:20 PM","ALEX","309"
"PHIL*6960*01","PHIL","6960","PhD Seminar","0.50","Graduate","Fall 2022","01","Guelph","P. Eardley","15","14","Open","LEC",,"2022/09/08","2022/12/16","Mon","01:00 PM","02:20 PM","ALEX","309"
"PHIL*6990*01","PHIL","6990","Major Research Project","1.00","Graduate","Fall 2022","01","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*6990*02","PHIL","6990","Major Research Project","1.00","Graduate","Fall 2022","02","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*6990*03","PHIL","6990","Major Research Project","1.00","Graduate","Fall 2022","03","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*6990*04","PHIL","6990","Major Research Project","1.00","Graduate","Fall 2022","04","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHIL*6990*05","PHIL","6990","Major Research Project","1.00","Graduate","Fall 2022","05","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PHYS*1080*01","PHYS","1080","Physics for Life Sciences","0.50","Undergraduate","Fall 2022","01","Guelph","R. Wickham","595","26","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","08:30 AM","09:50 AM","ROZH","104"
,,,,,,,,,,,,,"EXAM","2022/12/09",,,"Fri","07:00 PM","09:00 PM",,
"PHYS*1080*02","PHYS","1080","Physics for Life Sciences","0.50","Undergraduate","Fall 2022","02","Guelph","J. Howard","279","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","11:30 AM","12:50 PM","MACN","105"
,,,,,,,,,,,,,"EXAM","2022/12/09",,,"Fri","07:00 PM","09:00 PM",,
"PHYS*1080*03","PHYS","1080","Physics for Life Sciences","0.50","Undergraduate","Fall 2022","03","Guelph","X. Qin","350","62","Open","LEC",,"2022/09/08","2022/12/16","Wed","07:00 PM","09:50 PM","ROZH","101"
,,,,,,,,,,,,,"EXAM","2022/12/09",,,"Fri","07:00 PM","09:00 PM",,
"PHYS*1130*01","PHYS","1130","Intr Physics With Applications","0.50","Undergraduate","Fall 2022","01","Guelph","J. Ball","265","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","MACN","105"
,,,,,,,,,,,,,"EXAM","2022/12/16",,,"Fri","02:30 PM","04:30 PM",,
"PHYS*1130*02","PHYS","1130","Intr Physics With Applications","0.50","Undergraduate","Fall 2022","02","Guelph","J. Ball","250","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","10:30 AM","11:20 AM","MACN","105"
,,,,,,,,,,,,,"EXAM","2022/12/16",,,"Fri","02:30 PM","04:30 PM",,
"PHYS*1300*01","PHYS","1300","Fundamentals of Physics","0.50","Undergraduate","Fall 2022","01","Guelph","J. Howard","275","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","04:30 PM","05:20 PM","MACN","105"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","11:30 AM","01:30 PM",,
"PHYS*1300*02","PHYS","1300","Fundamentals of Physics","0.50","Undergraduate","Fall 2022","02","Guelph","J. Howard","275","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","01:30 PM","02:20 PM","MACN","105"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","11:30 AM","01:30 PM",,
"PHYS*1300*03","PHYS","1300","Fundamentals of Physics","0.50","Undergraduate","Fall 2022","03","Guelph","J. Howard","140","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","10:30 AM","11:20 AM","MACN","113"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","11:30 AM","01:30 PM",,
"PHYS*1300*04","PHYS","1300","Fundamentals of Physics","0.50","Undergraduate","Fall 2022","04","Guelph","M. Steffler","550","50","Open","LEC",,"2022/09/08","2022/12/16","Mon","07:00 PM","09:50 PM","ROZH","104"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","11:30 AM","01:30 PM",,
"PHYS*1600*DE01","PHYS","1600","Contemporary Astronomy","0.50","Undergraduate","Fall 2022","DE01","Guelph","E. Nicol","250","0","Closed","Distance Education",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"EXAM","2022/12/13",,,"Tues","11:30 AM","01:30 PM",,
"PHYS*2240*01","PHYS","2240","Thermal Physics","0.50","Undergraduate","Fall 2022","01","Guelph","X. Qin","50","27","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","01:30 PM","02:20 PM","MCKN","224"
,,,,,,,,,,,,,"LEC",,"2022/09/08","2022/12/16","Thur","02:30 PM","03:50 PM","MAC","149"
,,,,,,,,,,,,,"EXAM","2022/12/07",,,"Wed","08:30 AM","10:30 AM",,
"PHYS*2330*0101","PHYS","2330","Electricity and Magnetism I","0.50","Undergraduate","Fall 2022","0101","Guelph","E. Poisson, M. Massa","50","22","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","10:00 AM","11:20 AM","MCKN","227"
,,,,,,,,,,,,,"LEC",,"2022/09/08","2022/12/16","Thur","02:30 PM","03:50 PM","MAC","149"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Wed","07:00 PM","08:50 PM","MINS","103"
,,,,,,,,,,,,,"EXAM","2022/12/14",,,"Wed","08:30 AM","10:30 AM",,
"PHYS*2600*DE01","PHYS","2600","General Astronomy","0.50","Undergraduate","Fall 2022","DE01","Guelph","J. Thomas","125","4","Open","Distance Education",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"EXAM","2022/12/06",,,"Tues","08:30 AM","10:30 AM",,
"PHYS*3130*01","PHYS","3130","Mathematical Physics","0.50","Undergraduate","Fall 2022","01","Guelph","D. Jiang","38","20","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","11:30 AM","12:20 PM","MCKN","304"
,,,,,,,,,,,,,"EXAM","2022/12/14",,,"Wed","08:30 AM","10:30 AM",,
"PHYS*3170*01","PHYS","3170","Radiation Interactions","0.50","Undergraduate","Fall 2022","01","Guelph","R. Gellert","25","17","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","11:30 AM","12:50 PM","MCKN","309"
,,,,,,,,,,,,,"EXAM","2022/12/15",,,"Thur","08:30 AM","10:30 AM",,
"PHYS*3230*0101","PHYS","3230","Quantum Mechanics I","0.50","Undergraduate","Fall 2022","0101","Guelph","M. Massa","30","9","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","MACN","415"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Mon","02:30 PM","03:20 PM","MACN","318"
,,,,,,,,,,,,,"EXAM","2022/12/16",,,"Fri","08:30 AM","10:30 AM",,
"PHYS*3400*01","PHYS","3400","Advanced Mechanics","0.50","Undergraduate","Fall 2022","01","Guelph","H. Yang","25","14","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","10:00 AM","11:20 AM","ROZH","107"
,,,,,,,,,,,,,"EXAM","2022/12/10",,,"Sat","08:30 AM","10:30 AM",,
"PHYS*3510*01","PHYS","3510","Intermediate Laboratory","0.50","Undergraduate","Fall 2022","01","Guelph","C. Schultz-Nielsen","10","3","Open","LAB",,"2022/09/08","2022/12/16","Mon Wed","02:30 PM","05:20 PM","MACN","417"
"PHYS*4001*01","PHYS","4001","Research in Physics","0.50","Undergraduate","Fall 2022","01","Guelph","V. Ladizhansky","20","14","Open","LAB",,"2022/09/08","2022/12/16","Thur","02:30 PM","05:20 PM","MACN","318"
"PHYS*4120*01","PHYS","4120","Atomic & Molecular Physics","0.50","Undergraduate","Fall 2022","01","Guelph","J. Bohorquez Ballen","20","12","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","10:00 AM","11:20 AM","MCKN","119"
,,,,,,,,,,,,,"EXAM","2022/12/13",,,"Tues","08:30 AM","10:30 AM",,
"PHYS*4180*01","PHYS","4180","Adv Electromagnetic Theory","0.50","Undergraduate","Fall 2022","01","Guelph","D. Jiang","25","5","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","01:30 PM","02:20 PM","MCKN","310"
,,,,,,,,,,,,,"EXAM","2022/12/15",,,"Thur","08:30 AM","10:30 AM",,
"PHYS*4240*01","PHYS","4240","Statistical Physics II","0.50","Undergraduate","Fall 2022","01","Guelph","M. Massa","30","14","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","09:30 AM","10:20 AM","MACN","318"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"PHYS*4500*01","PHYS","4500","Advanced Physics Laboratory","0.50","Undergraduate","Fall 2022","01","Guelph","C. Schultz-Nielsen","20","15","Open","LAB",,"2022/09/08","2022/12/16","Mon Wed","02:30 PM","05:20 PM","MACN","417"
"PHYS*7010*01","PHYS","7010","Quantum Mechanics I","0.50","Graduate","Fall 2022","01","Guelph","R. Islam","15","10","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","02:30 PM","03:20 PM","AD-S","VIRTUAL"
"PHYS*7040*01","PHYS","7040","Statistical Physics I","0.50","Graduate","Fall 2022","01","Guelph","A. Burkov","15","5","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","11:30 AM","12:50 PM","AD-S","VIRTUAL"
"PHYS*7730*01","PHYS","7730","ST: Computational Physics","0.50","Graduate","Fall 2022","01","Guelph","A. Gezerlis","15","7","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","10:00 AM","11:20 AM","MACN","318"
"PLNT*6080*01","PLNT","6080","Plant Disease Epidemiology","0.50","Graduate","Fall 2022","01","Guelph","M. McDonald","10","2","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PLNT*6110*01","PLNT","6110","Fruit and Vegetable Technology","0.50","Graduate","Fall 2022","01","Guelph","G. Paliyath","0","0","Closed","LEC",,"2022/09/08","2022/12/16","Fri","11:30 AM","02:20 PM",,
"PLNT*6230*01","PLNT","6230","Plant Physiology/Biochemistry","0.25","Graduate","Fall 2022","01","Guelph","J. Cline","15","8","Open","LEC",,"2022/09/08","2022/12/16","Tues","02:00 PM","03:20 PM","ECBA","1118"
"PLNT*6250*01","PLNT","6250","Plant Genetics & Breeding","0.25","Graduate","Fall 2022","01","Guelph","J. Subramanian","15","7","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"PLNT*6290*01","PLNT","6290","Phys Dev Genetics","0.50","Graduate","Fall 2022","01","Guelph","D. Wolyn, M. Raizada","10","10","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","10:00 AM","11:20 AM","MCKN","059"
"PLNT*6320*01","PLNT","6320","Plant Metabolism","0.50","Graduate","Fall 2022","01","Guelph","B. Micallef","15","15","Open","LEC",,"2022/09/08","2022/12/16","Fri","03:30 PM","05:20 PM","MCKN","059"
"PLNT*6340*0101","PLNT","6340","Plant Breeding","0.50","Graduate","Fall 2022","0101","Guelph","D. Wolyn, H. Booker","3","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","09:30 AM","10:20 AM","MCKN","238"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Mon","02:30 PM","04:20 PM","CRSC","121B"
"PLNT*6340*0102","PLNT","6340","Plant Breeding","0.50","Graduate","Fall 2022","0102","Guelph","D. Wolyn, H. Booker","2","2","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","09:30 AM","10:20 AM","MCKN","238"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","02:30 PM","04:20 PM","CRSC","121B"
"PLNT*6400*01","PLNT","6400","Seminar","0.25","Graduate","Fall 2022","01","Guelph","K. Pauls","25","13","Open","LEC",,"2022/09/08","2022/12/16","Tues","08:30 AM","11:20 AM","CRSC","202"
"PLNT*6500*0101","PLNT","6500","Applied Bioinformatics","0.50","Graduate","Fall 2022","0101","Guelph","L. Lukens","5","5","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","08:30 AM","09:20 AM","GRHM","2310"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","02:30 PM","04:20 PM","MCKN","304"
"PLNT*6800*01","PLNT","6800","Special Topics in Plant Sci","0.50","Graduate","Fall 2022","01","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"POLS*1150*0101","POLS","1150","Understanding Politics","0.50","Undergraduate","Fall 2022","0101","Guelph","N. Mohan","27","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon","04:00 PM","05:20 PM","THRN","1200"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Thur","11:30 AM","12:20 PM","ALEX","309"
,,,,,,,,,,,,,"EXAM","2022/12/08",,,"Thur","08:30 AM","10:30 AM",,
"POLS*1150*0102","POLS","1150","Understanding Politics","0.50","Undergraduate","Fall 2022","0102","Guelph","N. Mohan","27","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon","04:00 PM","05:20 PM","THRN","1200"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Fri","01:30 PM","02:20 PM","MCKN","315"
,,,,,,,,,,,,,"EXAM","2022/12/08",,,"Thur","08:30 AM","10:30 AM",,
"POLS*1150*0103","POLS","1150","Understanding Politics","0.50","Undergraduate","Fall 2022","0103","Guelph","N. Mohan","27","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon","04:00 PM","05:20 PM","THRN","1200"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Thur","10:30 AM","11:20 AM","ROZH","108"
,,,,,,,,,,,,,"EXAM","2022/12/08",,,"Thur","08:30 AM","10:30 AM",,
"POLS*1150*0104","POLS","1150","Understanding Politics","0.50","Undergraduate","Fall 2022","0104","Guelph","N. Mohan","27","2","Open","LEC",,"2022/09/08","2022/12/16","Mon","04:00 PM","05:20 PM","THRN","1200"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Thur","09:30 AM","10:20 AM","ROZH","108"
,,,,,,,,,,,,,"EXAM","2022/12/08",,,"Thur","08:30 AM","10:30 AM",,
"POLS*1150*0105","POLS","1150","Understanding Politics","0.50","Undergraduate","Fall 2022","0105","Guelph","N. Mohan","27","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon","04:00 PM","05:20 PM","THRN","1200"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Thur","02:30 PM","03:20 PM","ALEX","309"
,,,,,,,,,,,,,"EXAM","2022/12/08",,,"Thur","08:30 AM","10:30 AM",,
"POLS*1150*0106","POLS","1150","Understanding Politics","0.50","Undergraduate","Fall 2022","0106","Guelph","N. Mohan","25","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon","04:00 PM","05:20 PM","THRN","1200"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Fri","10:30 AM","11:20 AM","MINS","128"
,,,,,,,,,,,,,"EXAM","2022/12/08",,,"Thur","08:30 AM","10:30 AM",,
"POLS*1150*0107","POLS","1150","Understanding Politics","0.50","Undergraduate","Fall 2022","0107","Guelph","N. Mohan","25","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon","04:00 PM","05:20 PM","THRN","1200"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Fri","09:30 AM","10:20 AM","MINS","128"
,,,,,,,,,,,,,"EXAM","2022/12/08",,,"Thur","08:30 AM","10:30 AM",,
"POLS*1150*0108","POLS","1150","Understanding Politics","0.50","Undergraduate","Fall 2022","0108","Guelph","N. Mohan","25","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon","04:00 PM","05:20 PM","THRN","1200"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Fri","11:30 AM","12:20 PM","MACS","301"
,,,,,,,,,,,,,"EXAM","2022/12/08",,,"Thur","08:30 AM","10:30 AM",,
"POLS*1500*01","POLS","1500","World Politics","0.50","Undergraduate","Fall 2022","01","Guelph","M. Yaniszewski","200","2","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","03:30 PM","04:20 PM","ROZH","103"
,,,,,,,,,,,,,"EXAM","2022/12/16",,,"Fri","08:30 AM","10:30 AM",,
"POLS*2200*01","POLS","2200","International Relations","0.50","Undergraduate","Fall 2022","01","Guelph","I. Spears","250","53","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","08:30 AM","09:50 AM","Room","(more)..."
"POLS*2230*01","POLS","2230","Public Policy","0.50","Undergraduate","Fall 2022","01","Guelph","D. Snow","230","2","Open","LEC",,"2022/09/08","2022/12/16","Tues","07:00 PM","09:50 PM","MACN","105"
,,,,,,,,,,,,,"EXAM","2022/12/13",,,"Tues","02:30 PM","04:30 PM",,
"POLS*2250*DE01","POLS","2250","Public Admin & Governance","0.50","Undergraduate","Fall 2022","DE01","Guelph","N. Mohan","200","0","Closed","Distance Education",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"EXAM","2022/12/07",,,"Wed","08:30 AM","10:30 AM",,
"POLS*2300*DE01","POLS","2300","Cdn Government & Politics","0.50","Undergraduate","Fall 2022","DE01","Guelph","N. Mohan","300","0","Closed","Distance Education",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"EXAM","2022/12/09",,,"Fri","11:30 AM","01:30 PM",,
"POLS*2350*01","POLS","2350","Law and Politics","0.50","Undergraduate","Fall 2022","01","Guelph","M. Zanoni","200","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","09:30 AM","10:20 AM","RICH","2520"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","11:30 AM","01:30 PM",,
"POLS*2650*0101","POLS","2650","Political Inquiry & Research","0.50","Undergraduate","Fall 2022","0101","Guelph","E. Koning","25","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","11:30 AM","12:20 PM","LA","204"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Thur","01:30 PM","02:20 PM","MINS","101"
,,,,,,,,,,,,,"EXAM","2022/12/15",,,"Thur","02:30 PM","04:30 PM",,
"POLS*2650*0102","POLS","2650","Political Inquiry & Research","0.50","Undergraduate","Fall 2022","0102","Guelph","E. Koning","25","2","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed","11:30 AM","12:20 PM","LA","204"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Fri","10:30 AM","11:20 AM","MCKN","306"
,,,,,,,,,,,,,"EXAM","2022/12/15",,,"Thur","02:30 PM","04:30 PM",,
"POLS*2650*0103","POLS","2650","Political Inquiry & Research","0.50","Undergraduate","Fall 2022","0103","Guelph","E. Koning","25","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","11:30 AM","12:20 PM","LA","204"
